244.802, 132.941, 5.013, 12.035 False
244.969, 132.941, 5.016, 12.068 False
245.136, 132.942, 5.019, 12.101 False
245.304, 132.942, 5.021, 12.134 False
245.471, 132.942, 5.018, 12.167 False
245.638, 132.942, 4.999, 12.200 False
245.804, 132.942, 4.998, 12.233 False
245.971, 132.942, 5.003, 12.266 False
246.138, 132.942, 5.008, 12.299 False
246.305, 132.942, 5.011, 12.332 False
246.472, 132.942, 5.014, 12.365 False
246.639, 132.942, 5.017, 12.398 False
246.806, 132.942, 5.018, 12.431 False
246.974, 132.942, 5.018, 12.464 False
247.141, 132.943, 5.005, 12.497 False
247.307, 132.943, 4.989, 12.530 False
247.473, 132.943, 4.995, 12.563 False
247.640, 132.943, 5.001, 12.596 False
247.807, 132.943, 5.006, 12.629 False
247.974, 132.943, 5.010, 12.662 False
248.141, 132.943, 5.013, 12.695 False
248.308, 132.943, 5.016, 12.728 False
248.475, 132.943, 5.017, 12.761 False
248.642, 132.943, 5.014, 12.794 False
248.809, 132.943, 4.993, 12.827 False
248.975, 132.943, 4.995, 12.860 False
249.142, 132.943, 5.000, 12.893 False
249.309, 132.943, 5.006, 12.926 False
249.476, 132.943, 5.010, 12.959 False
249.643, 132.943, 5.013, 12.992 False
249.810, 132.943, 5.016, 13.025 False
249.977, 132.943, 5.018, 13.058 False
250.145, 132.943, 5.016, 13.091 False
250.312, 132.943, 5.005, 13.124 False
250.478, 132.943, 4.982, 13.157 False
250.644, 132.943, 4.987, 13.190 False
250.811, 132.943, 4.995, 13.223 False
250.977, 132.943, 5.001, 13.256 False
251.144, 132.943, 5.007, 13.289 False
251.311, 132.943, 5.012, 13.322 False
251.478, 132.942, 5.016, 13.355 False
251.646, 132.942, 5.019, 13.388 False
251.813, 132.942, 5.020, 13.421 False
251.980, 132.942, 5.019, 13.454 False
252.148, 132.942, 5.009, 13.487 False
252.314, 132.942, 4.985, 13.520 False
252.480, 132.942, 4.989, 13.553 False
252.647, 132.942, 4.997, 13.586 False
252.813, 132.942, 5.003, 13.619 False
252.980, 132.942, 5.009, 13.652 False
253.147, 132.942, 5.013, 13.685 False
253.315, 132.942, 5.017, 13.718 False
253.482, 132.942, 5.019, 13.751 False
253.649, 132.942, 5.021, 13.784 False
253.817, 132.942, 5.020, 13.817 False
253.983, 132.942, 5.003, 13.850 False
254.150, 132.942, 4.986, 13.883 False
254.316, 132.942, 4.994, 13.916 False
254.483, 132.941, 5.000, 13.949 False
254.649, 132.941, 5.005, 13.982 False
254.816, 132.941, 5.010, 14.015 False
254.984, 132.941, 5.013, 14.048 False
255.151, 132.941, 5.016, 14.081 False
255.318, 132.941, 5.019, 14.114 False
255.485, 132.941, 5.020, 14.147 False
255.653, 132.941, 5.019, 14.180 False
255.819, 132.941, 5.000, 14.213 False
255.986, 132.941, 4.998, 14.246 False
256.152, 132.941, 5.002, 14.279 False
256.319, 132.941, 5.006, 14.312 False
256.486, 132.941, 5.009, 14.345 False
256.653, 132.941, 5.012, 14.378 False
256.821, 132.941, 5.014, 14.411 False
256.988, 132.941, 5.015, 14.444 False
257.155, 132.941, 5.014, 14.477 False
257.322, 132.941, 5.006, 14.510 False
257.488, 132.940, 4.995, 14.543 False
257.655, 132.940, 5.000, 14.576 False
257.822, 132.940, 5.004, 14.609 False
257.989, 132.940, 5.007, 14.642 False
258.156, 132.940, 5.010, 14.675 False
258.323, 132.940, 5.013, 14.708 False
258.490, 132.940, 5.014, 14.741 False
258.657, 132.940, 5.016, 14.774 False
258.824, 132.940, 5.015, 14.807 False
258.991, 132.940, 4.999, 14.840 False
259.157, 132.940, 4.997, 14.873 False
259.324, 132.940, 5.001, 14.906 False
259.491, 132.940, 5.005, 14.939 False
259.658, 132.940, 5.008, 14.972 False
259.825, 132.940, 5.010, 15.005 False
259.992, 132.940, 5.012, 15.038 False
260.159, 132.940, 5.014, 15.071 False
260.326, 132.940, 5.013, 15.104 False
260.493, 132.940, 5.004, 15.137 False
260.660, 132.940, 4.993, 15.170 False
260.826, 132.940, 4.998, 15.203 False
260.993, 132.940, 5.002, 15.236 False
261.160, 132.940, 5.006, 15.269 False
261.327, 132.940, 5.009, 15.302 False
261.494, 132.940, 5.012, 15.335 False
261.661, 132.940, 5.014, 15.368 False
261.828, 132.939, 5.016, 15.401 False
261.995, 132.939, 5.015, 15.434 False
262.162, 132.939, 4.999, 15.467 False
262.328, 132.939, 4.997, 15.500 False
262.495, 132.939, 5.001, 15.533 False
262.662, 132.939, 5.005, 15.566 False
262.829, 132.939, 5.008, 15.599 False
262.996, 132.939, 5.010, 15.632 False
263.163, 132.939, 5.012, 15.665 False
263.330, 132.939, 5.013, 15.698 False
263.497, 132.939, 5.013, 15.731 False
263.664, 132.939, 5.004, 15.764 False
263.831, 132.939, 4.993, 15.797 False
263.997, 132.939, 4.998, 15.830 False
264.164, 132.939, 5.002, 15.863 False
264.331, 132.939, 5.006, 15.896 False
264.498, 132.939, 5.009, 15.929 False
264.665, 132.939, 5.012, 15.962 False
264.832, 132.939, 5.013, 15.995 False
264.999, 132.939, 5.014, 16.028 False
265.166, 132.939, 5.013, 16.061 False
265.333, 132.939, 5.004, 16.094 False
265.499, 132.939, 4.992, 16.127 False
265.666, 132.939, 4.997, 16.160 False
265.833, 132.939, 5.002, 16.193 False
265.999, 132.939, 5.006, 16.226 False
266.166, 132.939, 5.009, 16.259 False
266.333, 132.939, 5.011, 16.292 False
266.501, 132.939, 5.013, 16.325 False
266.668, 132.939, 5.014, 16.358 False
266.835, 132.939, 5.013, 16.391 False
267.002, 132.939, 5.004, 16.424 False
267.168, 132.939, 4.992, 16.457 False
267.335, 132.939, 4.997, 16.490 False
267.501, 132.939, 5.002, 16.523 False
267.668, 132.939, 5.006, 16.556 False
267.835, 132.939, 5.009, 16.589 False
268.002, 132.939, 5.011, 16.622 False
268.169, 132.939, 5.013, 16.655 False
268.337, 132.939, 5.014, 16.688 False
268.504, 132.939, 5.013, 16.721 False
268.671, 132.939, 5.004, 16.754 False
268.837, 132.939, 4.992, 16.787 False
269.004, 132.939, 4.997, 16.820 False
269.170, 132.939, 5.002, 16.853 False
269.337, 132.939, 5.006, 16.886 False
269.504, 132.939, 5.009, 16.919 False
269.671, 132.939, 5.011, 16.952 False
269.838, 132.939, 5.013, 16.985 False
270.005, 132.939, 5.014, 17.018 False
270.172, 132.939, 5.013, 17.051 False
270.339, 132.939, 5.004, 17.084 False
270.506, 132.939, 4.992, 17.117 False
270.672, 132.939, 4.997, 17.150 False
270.839, 132.939, 5.001, 17.183 False
271.006, 132.939, 5.005, 17.216 False
271.173, 132.939, 5.008, 17.249 False
271.340, 132.939, 5.011, 17.282 False
271.507, 132.939, 5.013, 17.315 False
271.674, 132.939, 5.014, 17.348 False
271.841, 132.939, 5.012, 17.381 False
272.008, 132.939, 5.003, 17.414 False
272.174, 132.939, 4.991, 17.447 False
272.341, 132.939, 4.996, 17.480 False
272.508, 132.939, 5.001, 17.513 False
272.674, 132.939, 5.005, 17.546 False
272.841, 132.939, 5.008, 17.579 False
273.008, 132.939, 5.011, 17.612 False
273.175, 132.939, 5.013, 17.645 False
273.343, 132.939, 5.014, 17.678 False
273.510, 132.939, 5.012, 17.711 False
273.677, 132.939, 5.004, 17.744 False
273.843, 132.939, 4.991, 17.777 False
274.010, 132.939, 4.996, 17.810 False
274.176, 132.939, 5.001, 17.843 False
274.343, 132.939, 5.005, 17.876 False
274.510, 132.939, 5.008, 17.909 False
274.677, 132.939, 5.011, 17.942 False
274.844, 132.939, 5.012, 17.975 False
275.011, 132.939, 5.013, 18.008 False
275.178, 132.939, 5.012, 18.041 False
275.345, 132.939, 5.003, 18.074 False
275.512, 132.939, 4.991, 18.107 False
275.678, 132.939, 4.996, 18.140 False
275.845, 132.939, 5.001, 18.173 False
276.012, 132.939, 5.005, 18.206 False
276.178, 132.939, 5.008, 18.239 False
276.345, 132.939, 5.010, 18.272 False
276.513, 132.939, 5.012, 18.305 False
276.680, 132.939, 5.013, 18.338 False
276.847, 132.939, 5.012, 18.371 False
277.014, 132.939, 5.003, 18.404 False
277.180, 132.939, 4.991, 18.437 False
277.347, 132.939, 4.996, 18.470 False
277.513, 132.939, 5.001, 18.503 False
277.680, 132.939, 5.004, 18.536 False
277.847, 132.939, 5.008, 18.569 False
278.014, 132.939, 5.010, 18.602 False
278.181, 132.939, 5.012, 18.635 False
278.348, 132.939, 5.013, 18.668 False
278.515, 132.939, 5.012, 18.701 False
278.682, 132.939, 5.003, 18.734 False
278.848, 132.939, 4.991, 18.767 False
279.015, 132.939, 4.996, 18.800 False
279.182, 132.939, 5.001, 18.833 False
279.348, 132.939, 5.004, 18.866 False
279.515, 132.939, 5.008, 18.899 False
279.682, 132.939, 5.010, 18.932 False
279.849, 132.939, 5.012, 18.965 False
280.017, 132.939, 5.013, 18.998 False
280.184, 132.939, 5.012, 19.031 False
280.351, 132.939, 5.003, 19.064 False
280.517, 132.939, 4.990, 19.097 False
280.683, 132.939, 4.996, 19.130 False
280.850, 132.939, 5.000, 19.163 False
281.017, 132.939, 5.004, 19.196 False
281.184, 132.939, 5.007, 19.229 False
281.351, 132.939, 5.010, 19.262 False
281.518, 132.939, 5.012, 19.295 False
281.685, 132.939, 5.013, 19.328 False
281.852, 132.939, 5.012, 19.361 False
282.019, 132.939, 5.003, 19.394 False
282.185, 132.939, 4.991, 19.427 False
282.352, 132.939, 4.996, 19.460 False
282.518, 132.939, 5.000, 19.493 False
282.685, 132.939, 5.004, 19.526 False
282.852, 132.939, 5.007, 19.559 False
283.019, 132.939, 5.010, 19.592 False
283.186, 132.939, 5.012, 19.625 False
283.353, 132.939, 5.013, 19.658 False
283.520, 132.939, 5.012, 19.691 False
283.687, 132.939, 5.003, 19.724 False
283.854, 132.939, 4.990, 19.757 False
284.020, 132.939, 4.995, 19.790 False
284.187, 132.939, 5.000, 19.823 False
284.354, 132.939, 5.004, 19.856 False
284.520, 132.939, 5.007, 19.889 False
284.687, 132.939, 5.010, 19.922 False
284.855, 132.939, 5.012, 19.955 False
285.022, 132.939, 5.013, 19.988 False
285.189, 132.939, 5.014, 20.021 False
285.356, 132.939, 5.013, 20.054 False
285.522, 132.939, 4.994, 20.087 False
285.689, 132.939, 4.992, 20.120 False
285.855, 132.939, 4.996, 20.153 False
286.022, 132.939, 5.000, 20.186 False
286.189, 132.939, 5.004, 20.219 False
286.356, 132.939, 5.007, 20.252 False
286.523, 132.939, 5.009, 20.285 False
286.690, 132.939, 5.011, 20.318 False
286.857, 132.939, 5.012, 20.351 False
287.024, 132.939, 5.011, 20.384 False
287.191, 132.939, 5.001, 20.417 False
287.357, 132.939, 4.988, 20.450 False
287.523, 132.939, 4.994, 20.483 False
287.690, 132.939, 4.999, 20.516 False
287.857, 132.939, 5.003, 20.549 False
288.023, 132.939, 5.006, 20.582 False
288.190, 132.939, 5.009, 20.615 False
288.358, 132.939, 5.011, 20.648 False
288.525, 132.939, 5.013, 20.681 False
288.692, 132.939, 5.014, 20.714 False
288.859, 132.939, 5.013, 20.747 False
